368,1
369,1
370,0
371,0
372,0
373,0
374,0
375,0
376,0
377,0
378,0
379,0
380,0
381,0
382,0
383,0
384,0
385,0
386,1
387,0
388,0
389,0
390,0
391,0
392,1
393,0
394,0
395,1
396,0
397,1
398,0
399,1
400,0
401,1
402,1
403,1
404,0
405,1
406,0
407,1
408,1
409,0
410,1
411,0
412,0
413,0
414,1
415,1
416,0
417,1
418,0
419,1
420,1
421,0
422,1
423,0
424,0
425,0
426,0
427,1
428,0
429,0
430,0
431,0
432,0
433,1
434,0
435,0
436,1
437,0
438,0
439,1
440,1
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,1
450,0
451,0
452,0
453,0
454,1
455,0
456,1
457,1
458,1
459,1
460,0
461,1
462,1
463,1
464,1
465,0
466,0
467,0
468,1
469,0
470,0
471,0
472,1
473,1
474,1
475,1
476,1
477,0
478,0
479,1
480,0
481,0
482,1
483,1
484,0
485,0
486,0
487,0
488,1
489,0
490,0
491,0
492,0
493,1
494,1
495,1
496,0
497,0
498,1
499,0
500,1
501,0
502,0
503,1
504,1
505,1
506,1
507,1
508,1
509,1
510,0
511,0
512,0
513,0
514,1
515,0
516,0
517,1
518,1
519,0
520,1
521,1
522,1
523,0
524,1
525,0
526,0
527,0
528,1
529,1
530,1
531,1
532,0
533,0
534,1
535,1
536,0
537,0
538,1
539,0
540,1
541,1
542,1
543,1
544,1
545,0
546,1
547,1
548,1
549,0
550,0
551,1
552,0
553,0
554,0
555,1
556,1
557,1
558,0
559,1
560,0
561,0
562,1
563,1
564,1
565,1
566,0
567,0
568,0
569,0
570,0
571,1
572,1
573,1
574,1
575,1
576,1
577,0
578,0
579,1
580,0
581,1
582,1
583,1
584,1
585,1
586,0
587,1
588,1
589,1
590,1
591,1
592,1
593,1
594,0
595,1
596,1
597,1
598,0
599,0
600,0
601,1
602,1
603,0
604,0
605,0
606,0
607,1
608,0
609,1
610,1
611,0
612,1
613,0
614,1
615,1
616,1
617,1
618,1
619,1
620,0
621,1
622,0
623,0
624,0
625,0
626,1
627,1
628,0
629,0
630,1
631,1
632,0
633,0
634,1
635,0
636,0
637,1
638,0
639,0
640,0
641,0
642,0
643,1
644,0
645,0
646,0
647,0
648,1
649,1
650,0
651,0
652,0
653,1
654,1
655,1
656,0
657,0
658,0
659,0
660,0
661,1
662,0
663,0
664,1
665,0
666,0
667,1
668,0
669,1
670,1
671,1
672,0
673,1
674,1
675,0
676,0
677,0
678,0
679,0
680,0
681,1
682,1
683,1
684,1
685,1
686,1
687,0
688,1
689,0
690,0
691,0
692,1
693,0
694,0
695,0
696,1
697,0
698,1
699,0
700,0
701,1
702,1
703,1
704,1
705,1
706,1
707,0
708,0
709,0
710,1
711,1
712,1
713,1
714,0
715,0
716,1
717,1
718,1
719,0
720,1
721,1
722,1
723,0
724,0
725,0
726,1
727,0
728,1
729,1
730,1
731,0
732,0
733,1
734,1
