1836,0
1837,0
1838,0
1839,0
1840,0
1841,0
1842,0
1843,0
1844,0
1845,0
1846,0
1847,0
1848,0
1849,0
1850,0
1851,0
1852,0
1853,0
1854,0
1855,0
1856,0
1857,0
1858,1
1859,0
1860,0
1861,1
1862,0
1863,0
1864,0
1865,1
1866,0
1867,0
1868,0
1869,0
1870,0
1871,0
1872,0
1873,1
1874,0
1875,0
1876,0
1877,0
1878,0
1879,0
1880,0
1881,0
1882,0
1883,0
1884,0
1885,0
1886,0
1887,0
1888,0
1889,1
1890,1
1891,0
1892,0
1893,1
1894,0
1895,1
1896,0
1897,0
1898,0
1899,0
1900,0
1901,0
1902,1
1903,0
1904,1
1905,0
1906,0
1907,0
1908,0
1909,0
1910,0
1911,0
1912,1
1913,1
1914,0
1915,0
1916,0
1917,0
1918,0
1919,0
1920,1
1921,0
1922,0
1923,1
1924,1
1925,1
1926,0
1927,0
1928,1
1929,1
1930,0
1931,1
1932,0
1933,0
1934,0
1935,0
1936,0
1937,0
1938,0
1939,0
1940,1
1941,1
1942,0
1943,1
1944,0
1945,0
1946,0
1947,0
1948,1
1949,0
1950,0
1951,0
1952,0
1953,0
1954,0
1955,0
1956,0
1957,1
1958,0
1959,0
1960,0
1961,1
1962,0
1963,0
1964,0
1965,1
1966,0
1967,1
1968,1
1969,0
1970,0
1971,0
1972,0
1973,0
1974,0
1975,0
1976,0
1977,0
1978,0
1979,0
1980,0
1981,1
1982,0
1983,0
1984,0
1985,1
1986,0
1987,1
1988,0
1989,1
1990,0
1991,0
1992,0
1993,0
1994,0
1995,0
1996,0
1997,0
1998,0
1999,0
2000,0
2001,0
2002,0
2003,0
2004,0
2005,0
2006,0
2007,0
2008,0
2009,0
2010,1
2011,0
2012,1
2013,0
2014,0
2015,0
2016,0
2017,0
2018,0
2019,0
2020,0
2021,0
2022,0
2023,0
2024,0
2025,0
2026,0
2027,0
2028,0
2029,0
2030,0
2031,0
2032,0
2033,0
2034,0
2035,0
2036,0
2037,0
2038,0
2039,0
2040,0
2041,0
2042,0
2043,0
2044,0
2045,0
2046,0
2047,0
2048,0
2049,0
2050,0
2051,0
2052,0
2053,0
2054,0
2055,0
2056,0
2057,0
2058,0
2059,0
2060,0
2061,0
2062,0
2063,0
2064,0
2065,0
2066,0
2067,0
2068,0
2069,0
2070,0
2071,0
2072,0
2073,0
2074,0
2075,0
2076,1
2077,0
2078,0
2079,0
2080,0
2081,0
2082,0
2083,0
2084,0
2085,0
2086,0
2087,0
2088,1
2089,0
2090,0
2091,0
2092,0
2093,0
2094,0
2095,0
2096,1
2097,0
2098,0
2099,0
2100,0
2101,0
2102,0
2103,0
2104,0
2105,0
2106,0
2107,0
2108,0
2109,1
2110,1
2111,0
2112,0
2113,0
2114,0
2115,1
2116,0
2117,0
2118,0
2119,0
2120,0
2121,0
2122,0
2123,1
2124,1
2125,0
2126,0
2127,1
2128,0
2129,1
2130,0
2131,0
2132,0
2133,1
2134,0
2135,1
2136,0
2137,0
2138,0
2139,0
2140,0
2141,0
2142,0
2143,0
2144,0
2145,0
2146,0
2147,0
2148,0
2149,0
2150,0
2151,0
2152,0
2153,0
2154,0
2155,0
2156,0
2157,0
2158,0
2159,0
2160,1
2161,1
2162,0
2163,0
2164,0
2165,0
2166,0
2167,0
2168,0
2169,0
2170,1
2171,0
2172,0
2173,1
2174,0
2175,0
2176,0
2177,0
2178,0
2179,0
2180,1
2181,0
2182,0
2183,0
2184,0
2185,1
2186,0
2187,0
2188,1
2189,0
2190,0
2191,0
2192,0
2193,0
2194,0
2195,0
2196,0
2197,0
2198,0
2199,0
2200,0
2201,0
2202,0
