368,0
369,1
370,1
371,1
372,1
373,1
374,1
375,0
376,0
377,1
378,0
379,0
380,1
381,1
382,1
383,1
384,1
385,1
386,0
387,1
388,1
389,1
390,0
391,1
392,1
393,1
394,0
395,1
396,1
397,1
398,1
399,1
400,1
401,1
402,1
403,1
404,1
405,1
406,0
407,0
408,1
409,0
410,1
411,1
412,1
413,0
414,1
415,1
416,1
417,1
418,0
419,1
420,1
421,1
422,0
423,1
424,0
425,1
426,1
427,1
428,1
429,0
430,0
431,0
432,0
433,1
434,1
435,0
436,1
437,1
438,0
439,1
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,1
450,0
451,0
452,1
453,0
454,1
455,1
456,1
457,1
458,1
459,0
460,1
461,1
462,1
463,1
464,1
465,0
466,0
467,0
468,1
469,1
470,1
471,1
472,1
473,1
474,1
475,1
476,1
477,0
478,0
479,1
480,0
481,1
482,1
483,1
484,0
485,0
486,1
487,0
488,1
489,0
490,1
491,0
492,1
493,1
494,1
495,1
496,1
497,1
498,1
499,0
500,1
501,0
502,1
503,1
504,1
505,1
506,1
507,1
508,1
509,1
510,0
511,1
512,1
513,0
514,1
515,0
516,0
517,1
518,1
519,0
520,1
521,1
522,1
523,0
524,1
525,0
526,1
527,1
528,0
529,1
530,1
531,1
532,0
533,1
534,1
535,1
536,1
537,1
538,1
539,1
540,1
541,1
542,1
543,1
544,1
545,0
546,1
547,1
548,1
549,0
550,1
551,0
552,1
553,1
554,0
555,1
556,1
557,1
558,0
559,1
560,0
561,0
562,1
563,1
564,1
565,1
566,1
567,0
568,0
569,1
570,1
571,1
572,1
573,1
574,1
575,1
576,1
577,0
578,0
579,1
580,0
581,1
582,1
583,1
584,1
585,1
586,1
587,0
588,1
589,0
590,1
591,1
592,1
593,1
594,1
595,1
596,1
597,1
598,0
599,1
600,0
601,1
602,1
603,1
604,1
605,1
606,0
607,1
608,0
609,1
610,1
611,0
612,1
613,1
614,0
615,0
616,0
617,0
618,1
619,1
620,1
621,0
622,0
623,0
624,1
625,0
626,1
627,1
628,0
629,1
630,1
631,1
632,0
633,1
634,0
635,0
636,0
637,1
638,0
639,0
640,0
641,1
642,0
643,1
644,1
645,0
646,1
647,1
648,1
649,1
650,0
651,0
652,1
653,1
654,0
655,1
656,1
657,0
658,1
659,1
660,0
661,1
662,1
663,1
664,1
665,0
666,1
667,1
668,0
669,1
670,1
671,1
672,0
673,1
674,1
675,1
676,1
677,0
678,0
679,0
680,0
681,1
682,0
683,1
684,1
685,1
686,0
687,0
688,1
689,0
690,1
691,1
692,1
693,1
694,1
695,1
696,1
697,1
698,0
699,1
700,0
701,1
702,0
703,1
704,1
705,1
706,1
707,1
708,0
709,0
710,1
711,1
712,1
713,0
714,0
715,0
716,1
717,1
718,1
719,0
720,1
721,1
722,1
723,1
724,0
725,1
726,1
727,0
728,1
729,0
730,1
731,0
732,0
733,1
734,1
